5	222	1.991485
5	223	1.961360
5	224	1.945381
5	225	1.942653
5	226	1.934353
5	227	1.931547
5	228	1.931547
5	229	1.931547
5	230	1.928721
5	231	1.920118
5	232	1.917207
5	233	1.908344
5	234	1.905345
5	235	1.905345
5	236	1.899276
5	237	1.870737
5	238	1.860742
6	77	1.109031
6	239	1.463071
6	240	1.463071
6	241	1.453638
6	242	1.423894
6	243	1.391703
6	244	1.380356
6	245	1.356625
6	246	1.356625
6	247	1.304356
6	248	1.290120
6	249	1.259995
6	250	1.259995
6	251	1.259995
6	252	1.259995
6	253	1.244015
6	254	1.191746
6	255	1.191746
6	256	1.172648
6	257	1.152569
6	258	1.152569
6	259	1.152569
6	260	1.152569
6	261	1.152569
6	262	1.131405
6	263	1.131405
6	264	1.131405
6	265	1.131405
6	266	1.109031
6	267	1.109031
6	268	1.109031
6	269	1.109031
6	270	1.109031
6	271	1.085300
6	272	1.085300
6	273	1.085300
6	274	1.085300
6	275	1.060037
6	276	1.060037
6	277	1.060037
6	278	1.060037
6	279	1.060037
6	280	1.060037
6	281	1.060037
6	282	1.060037
6	283	1.060037
6	284	1.033031
6	285	1.033031
6	286	1.033031
6	287	1.033031
7	55	3.153354
7	67	3.069007
7	89	3.395221
7	257	3.348488
7	288	4.184045
7	289	3.646599
7	290	3.422375
7	291	3.362638
7	292	3.265902
7	293	3.252446
7	294	3.165580
7	295	3.114341
7	296	3.039583
7	297	2.944564
7	298	2.934702
7	299	2.929896
7	300	2.922575
7	301	2.876526
7	302	2.860327
7	303	2.843153
7	304	2.810562
7	305	2.765425
7	306	2.763748
7	307	2.763076
7	308	2.735179
7	309	2.714777
7	310	2.689209
7	311	2.688396
7	312	2.674296
7	313	2.663160
7	314	2.649005
7	315	2.633382
7	316	2.621483
7	317	2.603687
7	318	2.593439
7	319	2.587159
7	320	2.575378
7	321	2.550115
7	322	2.546034
7	323	2.533531
7	324	2.507905
7	325	2.504010
7	326	2.500076
7	327	2.496102
7	328	2.485303
7	329	2.459127
7	330	2.453971
7	331	2.445730
7	332	2.441161
7	333	2.431859
8	71	2.037053
8	89	2.672179
8	97	2.298578
8	251	2.138759
8	257	2.416663
8	265	2.492087
8	288	2.372693
8	289	3.022960
8	291	2.348220
8	292	2.608712
8	295	2.842879
8	296	2.719320
8	298	2.513039
8	300	2.290782
8	302	2.376326
8	311	2.297474
8	323	2.490064
8	334	3.423934
8	335	3.046171
8	336	2.919879
8	337	2.837906
8	338	2.689616
8	339	2.626286
8	340	2.617109
8	341	2.614166
8	342	2.593439
8	343	2.496767
8	344	2.472787
8	345	2.453971
8	346	2.448747
8	347	2.437312
8	348	2.436537
8	349	2.428708
8	350	2.428708
8	351	2.397442
8	352	2.362525
8	353	2.346272
8	354	2.335385
8	355	2.306221
8	356	2.294142
8	357	2.288526
8	358	2.207074
8	359	2.202872
8	360	2.173647
8	361	2.167531
8	362	2.128678
8	363	2.045563
8	364	2.030547
8	365	2.028354
8	366	2.019457
9	8	2.496102
9	367	3.046171
9	368	2.848060
9	369	2.761727
9	370	2.746226
9	371	2.742696
9	372	2.730452
9	373	2.580777
9	374	2.569351
9	375	2.523729
9	376	2.523108
9	377	2.510480
9	378	2.498094
9	379	2.476304
9	380	2.474901
9	381	2.474901
9	382	2.458394
9	383	2.449497
9	384	2.441161
9	385	2.406753
9	386	2.405076
9	387	2.374514
9	388	2.356866
9	389	2.349190
9	390	2.327272
9	391	2.312656
9	392	2.309452
9	393	2.301872
9	394	2.288526
9	395	2.257948
9	396	2.242987
9	397	2.242987
9	398	2.241714
9	399	2.223443
9	400	2.220762
9	401	2.219415
9	402	2.207074
9	403	2.197199
9	404	2.197199
9	405	2.188532
9	406	2.178172
9	407	2.161317
9	408	2.161317
9	409	2.150201
9	410	2.148586
9	411	2.142062
9	412	2.140414
9	413	2.137097
9	414	2.128678
9	415	2.126973
10	154	2.028354
10	159	2.121811
10	196	2.754570
10	199	2.832024
10	200	2.241714
10	208	2.246781
10	217	2.597571
10	219	2.053892
10	225	2.806064
10	228	2.205678
10	229	2.701218
10	416	3.150988
10	417	2.884258
10	418	2.725667
10	419	2.715538
10	420	2.713251
10	421	2.686763
10	422	2.653483
10	423	2.638505
10	424	2.615640
10	425	2.580777
10	426	2.506611
10	427	2.493430
10	428	2.490064
10	429	2.486669
10	430	2.477702
10	431	2.467809
10	432	2.453971
10	433	2.419911
10	434	2.396585
10	435	2.312656
10	436	2.255494
10	437	2.253024
10	438	2.244255
10	439	2.222105
10	440	2.158173
10	441	2.143703
10	442	2.138759
10	443	2.128678
10	444	2.091200
10	445	2.083636
10	446	2.073970
10	447	2.053892
10	448	2.030547
10	449	2.028354
10	450	2.019457
10	451	2.010354
10	452	2.001033
10	453	1.991485
10	454	1.981699
11	67	2.128678
11	89	3.181270
11	157	2.707086
11	230	2.269993
11	234	2.315834
11	288	2.591357
11	289	3.231860
11	292	2.474198
11	294	2.184126
11	295	2.449497
11	300	2.290782
11	301	2.241714
11	304	2.716297
11	306	2.161317
11	325	2.231378
11	327	2.279369
11	329	2.472787
11	344	2.151808
11	349	2.283975
11	455	3.285435
11	456	2.965783
11	457	2.931651
11	458	2.913743
11	459	2.880037
11	460	2.870945
11	461	2.862943
11	462	2.812347
11	463	2.786906
11	464	2.747629
11	465	2.706698
11	466	2.686763
11	467	2.613673
11	468	2.575378
11	469	2.472080
11	470	2.469238
11	471	2.461315
11	472	2.444213
11	473	2.384378
11	474	2.369946
11	475	2.369026
11	476	2.279369
11	477	2.278210
11	478	2.269993
11	479	2.260387
11	480	2.251783
11	481	2.224777
11	482	2.164436
11	483	2.158173
11	484	2.153409
11	485	2.143703
12	72	3.002690
12	189	3.130995
12	191	3.271268
12	230	2.996436
12	288	3.143418
12	300	2.728618
12	333	3.947362
12	344	3.370561
12	377	4.304667
12	378	4.055892
12	405	2.717433
12	407	2.888190
12	466	2.859012
12	486	3.949578
12	487	3.511430
12	488	3.488798
12	489	3.487425
12	490	3.295151
12	491	3.230434
12	492	3.229004
12	493	3.219051
12	494	3.210667
12	495	3.197356
12	496	3.183921
12	497	3.162559
12	498	3.151237
12	499	3.144436
12	500	3.058231
12	501	3.043220
12	502	3.030681
12	503	2.915115
12	504	2.899278
12	505	2.887211
12	506	2.885983
12	507	2.875012
12	508	2.861637
12	509	2.845342
12	510	2.819114
12	511	2.800292
12	512	2.794744
12	513	2.791628
12	514	2.784364
12	515	2.782767
12	516	2.770081
12	517	2.768092
12	518	2.704749
12	519	2.697256
12	520	2.685534
12	521	2.679747
12	522	2.674718
13	55	0.761706
13	67	0.901322
13	89	3.243473
13	173	0.761706
13	228	0.761706
13	292	0.629997
13	295	0.430040
13	298	1.109031
13	299	0.629997
13	300	0.430040
13	302	0.901322
13	310	1.131405
13	316	0.629997
13	318	0.430040
13	325	0.542650
13	328	1.004022
13	333	1.434062
13	344	0.430040
13	349	0.542650
13	352	0.430040
13	378	0.430040
13	461	0.542650
13	466	0.629997
13	498	0.761706
13	523	0.938631
13	524	0.860080
13	525	0.761706
13	526	0.761706
13	527	0.629997
13	528	0.629997
13	529	0.542650
13	530	0.542650
13	531	0.542650
13	532	0.542650
13	533	0.430040
13	534	0.430040
13	535	0.430040
13	536	0.430040
13	537	0.430040
13	538	0.430040
13	539	0.430040
13	540	0.430040
13	541	0.430040
13	542	0.430040
13	543	0.430040
13	544	0.430040
13	545	0.430040
13	546	0.430040
13	547	0.430040
13	548	0.430040
14	549	2.794434
14	550	2.666620
14	551	2.640811
14	552	2.640351
14	553	2.637578
14	554	2.633382
14	555	2.631973
14	556	2.622930
14	557	2.621483
14	558	2.603181
14	559	2.601150
14	560	2.599620
14	561	2.578087
14	562	2.570454
14	563	2.568246
14	564	2.551273
14	565	2.550115
14	566	2.548371
14	567	2.547788
14	568	2.544861
14	569	2.539535
14	570	2.538939
14	571	2.538342
14	572	2.537743
14	573	2.537743
14	574	2.535944
14	575	2.534739
14	576	2.533531
14	577	2.532926
14	578	2.528661
14	579	2.526819
14	580	2.526203
14	581	2.526203
14	582	2.525586
14	583	2.524968
14	584	2.524968
14	585	2.524349
14	586	2.521864
14	587	2.518106
14	588	2.516845
14	589	2.516845
14	590	2.516213
14	591	2.512401
14	592	2.511122
14	593	2.511122
14	594	2.510480
14	595	2.509195
14	596	2.505962
14	597	2.505313
14	598	2.505313
15	69	2.150201
15	154	2.592400
15	159	2.230067
15	197	2.504010
15	203	2.296367
15	205	2.415029
15	212	2.150201
15	215	2.167531
15	218	2.156591
15	222	2.138759
15	227	2.590312
15	233	2.404235
15	266	2.158173
15	429	2.311591
15	511	2.586632
15	599	2.755943
15	600	2.633850
15	601	2.475603
15	602	2.467809
15	603	2.420719
15	604	2.420719
15	605	2.409254
15	606	2.405915
15	607	2.386146
15	608	2.357815
15	609	2.353047
15	610	2.350158
15	611	2.350158
15	612	2.326246
15	613	2.318987
15	614	2.295256
15	615	2.294142
15	616	2.289656
15	617	2.283975
15	618	2.282828
15	619	2.279369
15	620	2.268805
15	621	2.241714
15	622	2.236580
15	623	2.227431
15	624	2.226106
15	625	2.205678
15	626	2.179669
15	627	2.175161
15	628	2.170601
15	629	2.164436
15	630	2.130377
15	631	2.123539
15	632	2.123539
15	633	2.118331
16	89	2.640351
16	161	2.400003
16	346	2.184126
16	386	1.974195
16	532	2.164436
16	634	2.658351
16	635	2.591879
16	636	2.515581
16	637	2.434984
16	638	2.423133
16	639	2.398298
16	640	2.338384
16	641	2.337387
16	642	2.335385
16	643	2.312656
16	644	2.311591
16	645	2.248038
16	646	2.244255
16	647	2.242987
16	648	2.223443
16	649	2.173647
16	650	2.164436
16	651	2.162880
16	652	2.132067
16	653	2.126973
16	654	2.107703
16	655	2.107703
16	656	2.102279
16	657	2.093068
16	658	2.066062
16	659	2.055947
16	660	2.021701
16	661	2.005721
16	662	2.003384
16	663	2.001033
16	664	1.971662
16	665	1.963961
16	666	1.961360
16	667	1.958742
16	668	1.956106
16	669	1.956106
16	670	1.953452
16	671	1.948090
16	672	1.948090
16	673	1.945381
16	674	1.939906
16	675	1.939906
16	676	1.934353
16	677	1.934353
16	678	1.928721
17	56	2.150201
17	67	2.237870
17	89	2.793189
17	229	2.511122
17	230	1.877261
17	288	1.905345
17	289	1.870737
17	292	1.843496
17	298	2.104096
17	300	2.737701
17	306	1.948090
17	324	2.241714
17	325	2.111278
17	344	2.935136
17	403	1.810396
17	461	2.698051
17	464	2.187069
17	466	2.673873
17	498	2.874253
17	526	1.821743
17	528	2.260387
17	538	2.051826
17	544	2.370864
17	548	2.848601
17	679	3.749030
17	680	2.659230
17	681	2.653928
17	682	2.536545
17	683	2.412564
17	684	2.402548
17	685	2.327272
17	686	2.318987
17	687	2.315834
17	688	2.280526
17	689	2.192890
17	690	2.151808
17	691	2.091200
17	692	2.055947
17	693	2.051826
17	694	2.049750
17	695	2.017201
17	696	2.012650
17	697	2.008044
17	698	1.953452
17	699	1.880483
17	700	1.864102
17	701	1.860742
17	702	1.839953
17	703	1.832770
17	704	1.825454
18	56	2.047662
18	65	2.137097
18	71	2.347247
18	72	2.350158
18	88	2.175161
18	163	2.130377
18	174	2.273536
18	190	2.466376
18	220	2.519363
18	227	2.523729
18	230	2.346272
18	378	2.083636
18	389	2.339379
18	511	2.430287
18	533	2.488710
18	705	3.010460
18	706	2.642189
18	707	2.635252
18	708	2.554727
18	709	2.541911
18	710	2.533531
18	711	2.506611
18	712	2.447241
18	713	2.433424
18	714	2.371779
18	715	2.370864
18	716	2.354961
18	717	2.308378
18	718	2.304053
18	719	2.304053
18	720	2.256723
18	721	2.231378
18	722	2.211231
18	723	2.202872
18	724	2.156591
18	725	2.155004
18	726	2.148586
18	727	2.146965
18	728	2.140414
18	729	2.133751
18	730	2.116580
18	731	2.111278
18	732	2.105904
18	733	2.104096
18	734	2.070036
18	735	2.060024
18	736	2.037053
18	737	2.014932
18	738	2.014932
18	739	2.012650
20	56	1.836378
20	88	1.847006
20	141	2.699242
20	163	1.874013
20	201	1.870737
20	504	1.974195
20	512	2.220762
20	743	2.419911
20	744	2.321075
20	745	2.239155
20	746	2.213978
20	747	2.198625
20	748	2.189990
20	749	2.179669
20	750	2.155004
20	751	2.150201
20	752	2.145338
20	753	2.079798
20	754	2.045563
20	755	2.021701
20	756	2.014932
20	757	2.005721
20	758	1.993894
20	759	1.989062
20	760	1.979214
20	761	1.961360
20	762	1.939906
20	763	1.928721
20	764	1.917207
20	765	1.908344
20	766	1.905345
20	767	1.889992
20	768	1.883678
20	769	1.877261
20	770	1.864102
20	771	1.853935
20	772	1.836378
20	773	1.836378
20	774	1.817997
20	775	1.814215
20	776	1.806540
20	777	1.802645
20	778	1.802645
20	779	1.802645
20	780	1.798711
20	781	1.798711
20	782	1.794737
20	783	1.790722
20	784	1.790722
20	785	1.786666
21	55	3.256092
21	67	2.111278
21	71	1.843496
21	89	2.352086
21	288	2.412564
21	289	3.303109
21	292	2.380820
21	293	2.504010
21	295	1.969111
21	298	1.961360
21	299	2.445730
21	300	2.165986
21	302	1.870737
21	306	1.931547
21	310	2.049750
21	318	2.104096
21	325	2.079798
21	352	1.864102
21	461	2.379925
21	465	1.883678
21	466	2.116580
21	476	2.376326
21	523	2.047662
21	531	2.051826
21	535	2.966184
21	543	2.094928
21	660	2.034896
21	674	2.113053
21	679	1.986623
21	681	1.870737
21	686	2.599109
21	701	2.582383
21	786	2.583449
21	787	2.370864
21	788	2.369026
21	789	2.346272
21	790	2.314778
21	791	2.194332
21	792	2.182646
21	793	2.126973
21	794	2.104096
21	795	2.041331
21	796	2.030547
21	797	1.998668
21	798	1.950780
21	799	1.899276
21	800	1.877261
21	801	1.877261
21	802	1.802645
21	803	1.798711
22	412	2.551851
22	503	3.421813
22	514	2.679747
22	804	3.227054
22	805	3.070238
22	806	3.062953
22	807	3.038919
22	808	3.035913
22	809	3.030341
22	810	3.005599
22	811	3.004329
22	812	2.941375
22	813	2.921454
22	814	2.894736
22	815	2.849952
22	816	2.836235
22	817	2.802124
22	818	2.772388
22	819	2.772388
22	820	2.761727
22	821	2.721197
22	822	2.716676
22	823	2.703967
22	824	2.682238
22	825	2.664028
22	826	2.648103
22	827	2.644474
22	828	2.602167
22	829	2.596542
22	830	2.588213
22	831	2.581848
22	832	2.566025
22	833	2.556443
22	834	2.555872
22	835	2.551273
22	836	2.526819
22	837	2.526203
22	838	2.521864
22	839	2.514312
22	840	2.510480
22	841	2.505962
22	842	2.477702
22	843	2.472787
22	844	2.465657
22	845	2.462768
22	846	2.462042
22	847	2.459127
22	848	2.455451
22	849	2.450994
22	850	2.437312
23	7	2.098621
23	72	2.923693
23	152	2.271178
23	159	2.347247
23	163	1.889992
23	181	2.230067
23	220	1.850486
23	226	2.223443
23	227	1.945381
23	233	2.325217
23	420	1.867434
23	436	2.150201
23	511	2.592920
23	599	2.537144
23	615	1.911321
23	707	2.026149
23	851	3.120467
23	852	2.686763
23	853	2.603181
23	854	2.439626
23	855	2.364393
23	856	2.146965
23	857	2.143703
23	858	2.138759
23	859	2.123539
23	860	2.107703
23	861	2.104096
23	862	2.094928
23	863	2.075922
23	864	2.062047
23	865	2.060024
23	866	2.055947
23	867	2.053892
23	868	2.047662
23	869	2.014932
23	870	2.008044
23	871	1.974195
23	872	1.971662
23	873	1.963961
23	874	1.942653
23	875	1.931547
23	876	1.889992
23	877	1.877261
23	878	1.874013
23	879	1.870737
23	880	1.870737
23	881	1.864102
23	882	1.860742
23	883	1.843496
23	884	1.843496
24	55	3.402517
24	67	3.461061
24	89	2.542503
24	157	2.462042
24	167	2.839294
24	229	3.053772
24	257	2.776638
24	258	2.456925
24	285	2.495436
24	288	2.551851
24	289	2.773045
24	291	2.445730
24	295	2.438084
24	298	2.784045
24	300	2.918524
24	301	2.376326
24	302	2.718566
24	310	2.551851
24	316	2.975097
24	333	2.405915
24	340	2.575921
24	425	2.641271
24	437	2.615150
24	526	2.470661
24	689	2.916482
24	690	2.413387
24	709	2.652145
24	786	2.910523
24	789	3.289841
24	885	3.103772
24	886	2.975292
24	887	2.858748
24	888	2.746577
24	889	2.714015
24	890	2.632913
24	891	2.605201
24	892	2.587687
24	893	2.551851
24	894	2.550695
24	895	2.543094
24	896	2.525586
24	897	2.508550
24	898	2.467809
24	899	2.462042
24	900	2.447241
24	901	2.447241
24	902	2.446486
24	903	2.415029
24	904	2.402548
24	905	2.361587
25	55	2.045563
25	67	2.204278
25	89	2.248038
25	155	2.138759
25	157	2.910523
25	288	2.091200
25	289	2.893773
25	290	1.786666
25	292	2.350158
25	293	1.724963
25	294	1.939906
25	295	2.249290
25	296	2.926586
25	302	1.877261
25	308	2.085540
25	309	2.145338
25	310	1.705387
25	311	1.700336
25	314	1.989062
25	318	2.375421
25	325	2.153409
25	328	2.057991
25	329	2.369946
25	331	1.971662
25	349	2.132067
25	350	2.757653
25	352	2.089323
25	354	2.590312
25	455	3.135310
25	459	1.790722
25	462	1.729708
25	469	2.299679
25	476	2.925253
25	484	2.028354
25	531	2.047662
25	543	1.790722
25	701	1.908344
25	786	2.500076
25	800	2.064060
25	906	3.134659
25	907	2.194332
25	908	2.116580
25	909	2.019457
25	910	1.963961
25	911	1.917207
25	912	1.794737
25	913	1.761403
25	914	1.724963
25	915	1.720160
25	916	1.710374
26	6	2.470661
26	25	2.028354
26	511	2.937083
26	707	2.204278
26	718	2.162880
26	841	1.966545
26	917	3.243473
26	918	3.012601
26	919	2.938160
26	920	2.893532
26	921	2.823465
26	922	2.783087
26	923	2.767760
26	924	2.755600
26	925	2.737341
26	926	2.622930
26	927	2.614166
26	928	2.573197
26	929	2.554727
26	930	2.525586
26	931	2.450247
26	932	2.435761
26	933	2.427917
26	934	2.377229
26	935	2.377229
26	936	2.322114
26	937	2.275880
26	938	2.268805
26	939	2.254261
26	940	2.251783
26	941	2.250539
26	942	2.212607
26	943	2.205678
26	944	2.191443
26	945	2.184126
26	946	2.182646
26	947	2.158173
26	948	2.123539
26	949	2.109495
26	950	2.085540
26	951	2.072008
26	952	2.064060
26	953	2.043453
26	954	2.023931
26	955	2.012650
26	956	2.001033
26	957	1.942653
26	958	1.899276
26	959	1.886848
26	960	1.860742
27	51	1.743607
27	67	1.867434
27	152	2.075922
27	172	1.829129
27	183	1.979214
27	328	1.748132
27	348	1.748132
27	423	2.354005
27	463	1.986623
27	548	1.948090
27	614	1.814215
27	641	1.761403
27	644	1.674055
27	689	1.720160
27	701	2.102279
27	703	2.123539
27	726	1.971662
27	861	1.679455
27	917	1.724963
27	961	2.123539
27	962	2.072008
27	963	2.043453
27	964	2.017201
27	965	1.981699
27	966	1.928721
27	967	1.911321
27	968	1.857353
27	969	1.836378
27	970	1.817997
27	971	1.814215
27	972	1.806540
27	973	1.802645
27	974	1.794737
27	975	1.790722
27	976	1.774238
27	977	1.724963
27	978	1.684781
27	979	1.679455
27	980	1.668581
27	981	1.651681
27	982	1.645882
27	983	1.645882
27	984	1.639996
27	985	1.634020
27	986	1.621786
27	987	1.621786
27	988	1.615523
27	989	1.609158
27	990	1.609158
27	991	1.596109
28	51	0.938631
28	59	0.860080
28	61	0.860080
28	72	0.860080
28	85	1.060037
28	91	0.972690
28	100	1.060037
28	193	1.304356
28	366	0.938631
28	905	0.813975
28	992	1.152569
28	993	1.109031
28	994	1.085300
28	995	1.085300
28	996	1.060037
28	997	1.033031
28	998	1.033031
28	999	1.004022
28	1000	1.004022
28	1001	0.972690
28	1002	0.972690
28	1003	0.972690
28	1004	0.938631
28	1005	0.938631
28	1006	0.901322
28	1007	0.901322
28	1008	0.901322
28	1009	0.901322
28	1010	0.901322
28	1011	0.901322
28	1012	0.860080
28	1013	0.860080
28	1014	0.860080
28	1015	0.860080
28	1016	0.860080
28	1017	0.860080
28	1018	0.860080
28	1019	0.813975
28	1020	0.813975
28	1021	0.813975
28	1022	0.813975
28	1023	0.813975
28	1024	0.813975
28	1025	0.813975
28	1026	0.813975
28	1027	0.813975
28	1028	0.813975
28	1029	0.813975
28	1030	0.813975
28	1031	0.813975
29	55	2.350158
29	89	1.971662
29	161	1.344198
29	209	1.244015
29	288	1.472282
29	289	1.715298
29	292	1.391703
29	300	1.657396
29	302	1.880483
29	317	1.380356
29	318	1.259995
29	328	1.621786
29	333	2.279369
29	378	1.304356
29	455	1.290120
29	461	1.453638
29	464	1.368671
29	466	2.434205
29	472	1.627951
29	481	1.589417
29	498	2.387905
29	500	1.582609
29	528	1.911321
29	531	1.368671
29	534	1.244015
29	537	2.077865
29	543	1.561445
29	679	2.224777
29	686	1.948090
29	687	2.975488
29	704	2.167531
29	706	1.380356
29	908	1.331363
29	951	1.602688
29	966	1.318092
29	1032	2.233988
29	1033	1.996288
29	1034	1.963961
29	1035	1.920118
29	1036	1.829129
29	1037	1.743607
29	1038	1.705387
29	1039	1.657396
29	1040	1.627951
29	1041	1.546672
29	1042	1.531320
29	1043	1.523412
29	1044	1.472282
29	1045	1.368671
29	1046	1.244015
30	89	2.534739
30	190	1.877261
30	228	2.093068
30	229	1.969111
30	230	2.176670
30	234	2.001033
30	288	2.081722
30	289	2.785637
30	291	1.814215
30	295	2.043453
30	300	2.442690
30	304	2.138759
30	315	2.363460
30	318	2.240437
30	321	2.548371
30	325	1.911321
30	333	2.450247
30	344	1.958742
30	355	1.739029
30	455	1.825454
30	456	1.908344
30	461	2.828907
30	465	2.043453
30	471	1.761403
30	481	2.060024
30	498	2.889167
30	521	2.477702
30	538	1.786666
30	646	1.843496
30	679	2.260387
30	680	2.079798
30	687	1.911321
30	793	2.481175
30	908	1.765728
30	951	1.874013
30	966	1.710374
30	1043	2.170601
30	1047	2.917618
30	1048	2.845069
30	1049	2.188532
30	1050	2.098621
30	1051	2.003384
30	1052	1.984169
30	1053	1.925874
30	1054	1.925874
30	1055	1.899276
30	1056	1.839953
30	1057	1.817997
30	1058	1.724963
30	1059	1.705387
31	30	1.963961
31	55	1.956106
31	56	2.191443
31	59	1.911321
31	67	1.443973
31	72	3.825730
31	77	1.802645
31	159	1.523412
31	227	1.896206
31	238	1.836378
31	289	2.341361
31	515	1.413455
31	534	2.187069
31	603	1.582609
31	757	2.030547
31	875	2.062047
31	880	2.383492
31	959	1.657396
31	972	2.403393
31	1001	2.824617
31	1028	1.969111
31	1060	2.657471
31	1061	2.652592
31	1062	2.450247
31	1063	2.382603
31	1064	2.367180
31	1065	2.272358
31	1066	2.181160
31	1067	2.164436
31	1068	2.051826
31	1069	2.039198
31	1070	2.039198
31	1071	1.836378
31	1072	1.778424
31	1073	1.765728
31	1074	1.757029
31	1075	1.757029
31	1076	1.663028
31	1077	1.657396
31	1078	1.651681
31	1079	1.634020
31	1080	1.627951
31	1081	1.596109
31	1082	1.596109
31	1083	1.575681
31	1084	1.554129
31	1085	1.539071
31	1086	1.531320
31	1087	1.515340
31	1088	1.453638
32	72	2.140414
32	88	2.644929
32	154	2.379028
32	155	2.179669
32	159	2.242987
32	170	2.355914
32	173	3.335839
32	190	2.942228
32	196	1.945381
32	200	2.156591
32	203	3.200451
32	217	1.874013
32	220	2.267614
32	227	2.448747
32	230	1.993894
32	234	2.219415
32	377	2.010354
32	418	2.153409
32	428	2.334380
32	429	2.639890
32	441	2.769088
32	447	2.269993
32	493	2.091200
32	533	2.204278
32	599	2.064060
32	620	2.105904
32	808	1.886848
32	851	3.361545
32	857	2.178172
32	875	2.189990
32	1089	3.010102
32	1090	2.822309
32	1091	2.541318
32	1092	2.385263
32	1093	2.375421
32	1094	2.335385
32	1095	2.246781
32	1096	2.218062
32	1097	2.216706
32	1098	2.118331
32	1099	2.114821
32	1100	2.096779
32	1101	2.077865
32	1102	2.034896
32	1103	1.984169
32	1104	1.981699
32	1105	1.948090
32	1106	1.931547
32	1107	1.902322
32	1108	1.870737
33	56	2.751808
33	152	2.680163
33	183	2.528048
33	188	2.831176
33	233	2.871966
33	418	2.752154
33	607	2.253024
33	614	2.746226
33	632	2.256723
33	964	2.596542
33	968	2.298578
33	977	2.320032
33	1098	2.690021
33	1109	3.175915
33	1110	3.165219
33	1111	3.038586
33	1112	2.995879
33	1113	2.861113
33	1114	2.858221
33	1115	2.831742
33	1116	2.825479
33	1117	2.710951
33	1118	2.702791
33	1119	2.651698
33	1120	2.644474
33	1121	2.602167
33	1122	2.558718
33	1123	2.555300
33	1124	2.554153
33	1125	2.494100
33	1126	2.488710
33	1127	2.467093
33	1128	2.406753
33	1129	2.401702
33	1130	2.381713
33	1131	2.377229
33	1132	2.332362
33	1133	2.300777
33	1134	2.290782
33	1135	2.240437
